cid,city,prov,region,year,resilience_index,resilience_std
410300,洛阳市,河南省,中部,2019,-0.4020790577331176,-0.2493451815338826
410300,洛阳市,河南省,中部,2020,0.7124357005589945,0.44084904885196396
410300,洛阳市,河南省,中部,2021,0.2781550900382996,0.17190871448694703
410300,洛阳市,河南省,中部,2022,0.5233720261599123,0.323766115427413
410300,洛阳市,河南省,中部,2023,1.5280556497363116,0.9459443640296901
410400,平顶山市,河南省,中部,2016,-0.383790447804977,-0.23801945169471653
410400,平顶山市,河南省,中部,2017,-0.4848899615619336,-0.30062813459524135
410400,平顶山市,河南省,中部,2018,0.10027760788819479,0.061753141416118346
410400,平顶山市,河南省,中部,2019,-0.6079141474961605,-0.37681427990913235
410400,平顶山市,河南省,中部,2020,0.4378986027428244,0.27083432313405464
410400,平顶山市,河南省,中部,2021,-0.41317157979354346,-0.25621453402075833
410400,平顶山市,河南省,中部,2022,0.17090829312510764,0.1054931556923035
410400,平顶山市,河南省,中部,2023,1.5866146568319879,0.9822086562105267
410500,安阳市,河南省,中部,2016,-0.53284453289861,-0.33032533529262825
410500,安阳市,河南省,中部,2017,-0.6278393180899244,-0.3891534954116203
410500,安阳市,河南省,中部,2018,0.0637259646234674,0.03911752075274047
410500,安阳市,河南省,中部,2019,1.944615015645175,1.2039103252916665
410500,安阳市,河南省,中部,2020,0.602813891521597,0.3729626978107152
410500,安阳市,河南省,中部,2021,-0.03385760728355524,-0.021313817468279903
410500,安阳市,河南省,中部,2022,0.5268369482029097,0.32591186467390865
410500,安阳市,河南省,中部,2023,1.0180098948474638,0.6300843589127278
410600,鹤壁市,河南省,中部,2016,-0.38805250945490183,-0.24065885179098326
410600,鹤壁市,河南省,中部,2017,-0.49952248518217096,-0.309689731405452
410600,鹤壁市,河南省,中部,2018,0.5690183502925137,0.3520338699100202
410600,鹤壁市,河南省,中部,2019,-1.6269807693102771,-1.0078995997955391
410600,鹤壁市,河南省,中部,2020,0.8038982243602212,0.49748975796277983
410600,鹤壁市,河南省,中部,2021,-0.5442723119916159,-0.3374023050119017
410600,鹤壁市,河南省,中部,2022,0.18817525327010565,0.1161862005171585
410600,鹤壁市,河南省,中部,2023,1.6090233682452628,0.9960858733696107
410700,新乡市,河南省,中部,2016,-0.6545044995165148,-0.4056666498906396
410700,新乡市,河南省,中部,2017,-0.6148398466993985,-0.3811032115683127
410700,新乡市,河南省,中部,2018,-0.16147287387635684,-0.10034311704119585
410700,新乡市,河南省,中部,2019,-1.4002576046105715,-0.867494980649578
410700,新乡市,河南省,中部,2020,0.6872135401980156,0.4252295252615445
410700,新乡市,河南省,中部,2021,-0.4828597629224052,-0.2993708776795169
410700,新乡市,河南省,中部,2022,-0.45496640263976335,-0.28209713931946623
410700,新乡市,河南省,中部,2023,1.0112200908699662,0.6258795841478777
410800,焦作市,河南省,中部,2016,-0.888760360120237,-0.5507361002678804
410800,焦作市,河南省,中部,2017,-0.6214858101951469,-0.3852189091182937
410800,焦作市,河南省,中部,2018,0.9211340950321288,0.5700913282246284
410800,焦作市,河南省,中部,2019,-1.6158055852657047,-1.0009790565782528
410800,焦作市,河南省,中部,2020,4.608009305995193,2.853291240856344
410800,焦作市,河南省,中部,2021,0.9070674113180877,0.5613801434979483
410800,焦作市,河南省,中部,2022,0.26243825271893384,0.16217562629136117
410800,焦作市,河南省,中部,2023,1.1293415741811705,0.6990295946429772
410900,濮阳市,河南省,中部,2016,-0.6510593355750206,-0.4035331363974702
410900,濮阳市,河南省,中部,2017,-1.138025989388594,-0.7051007669306665
410900,濮阳市,河南省,中部,2018,-0.22603781523413755,-0.14032675088614227
410900,濮阳市,河南省,中部,2019,0.7751179449220451,0.47966677027299703
410900,濮阳市,河南省,中部,2020,0.030832208400830896,0.01874714827299641
410900,濮阳市,河南省,中部,2021,-0.8276135839761568,-0.5128692602037692
410900,濮阳市,河南省,中部,2022,-0.678382622159583,-0.4204538407807326
410900,濮阳市,河南省,中部,2023,0.573386130090055,0.35473873890653174
411000,许昌市,河南省,中部,2016,-0.8770622984206032,-0.5434917505347667
411000,许昌市,河南省,中部,2017,-1.1998507996767194,-0.743387498477365
411000,许昌市,河南省,中部,2018,-0.9002370740112322,-0.5578433742204412
411000,许昌市,河南省,中部,2019,0.15051638262049905,0.09286489853185725
411000,许昌市,河南省,中部,2020,-2.5662925683020275,-1.589594529695728
411000,许昌市,河南省,中部,2021,-0.44153750769119976,-0.2737809230064948
411000,许昌市,河南省,中部,2022,-0.00014014897223207045,-0.0004333445839081735
411000,许昌市,河南省,中部,2023,2.376537232760728,1.4713901590136023
411100,漯河市,河南省,中部,2016,-0.8632958701529306,-0.5349665073357188
411100,漯河市,河南省,中部,2017,-0.8648052680746283,-0.5359012439367026
411100,漯河市,河南省,中部,2018,-0.26936897878479193,-0.16716077785263722
411100,漯河市,河南省,中部,2019,-2.792483316131687,-1.729669434901939
411100,漯河市,河南省,中部,2020,-0.09253580482595047,-0.05765192164490253
411100,漯河市,河南省,中部,2021,-0.8651946849485515,-0.5361424011556599
411100,漯河市,河南省,中部,2022,-0.2409781089114344,-0.14957894285544568
411100,漯河市,河南省,中部,2023,0.9074706357929876,0.5616298514574488
411200,三门峡市,河南省,中部,2016,-0.06594907106441975,-0.041187348062106055
411200,三门峡市,河南省,中部,2017,-0.4475549412097677,-0.27750738590467156
411200,三门峡市,河南省,中部,2018,0.022492901636533516,0.013582800855151678
411200,三门峡市,河南省,中部,2019,1.503263980986644,0.9305914343305994
411200,三门峡市,河南省,中部,2020,0.026776607609227288,0.016235604799671285
411200,三门峡市,河南省,中部,2021,-0.4201059967222779,-0.2605088643736706
411200,三门峡市,河南省,中部,2022,0.20036821663475324,0.12373703185696215
411200,三门峡市,河南省,中部,2023,1.3653644766864168,0.8451933348142365
411300,南阳市,河南省,中部,2016,-0.6277801876536995,-0.38911687724607424
411300,南阳市,河南省,中部,2017,-0.3573631408694153,-0.2216536076035072
411300,南阳市,河南省,中部,2018,-0.04392779688466206,-0.027550062174654433
411300,南阳市,河南省,中部,2019,-0.22979359081969297,-0.14265261927010758
411300,南阳市,河南省,中部,2020,0.1288565271227467,0.07945143120510016
411300,南阳市,河南省,中部,2021,-0.8807283802197016,-0.5457620735493651
411300,南阳市,河南省,中部,2022,-0.1732703487448845,-0.10764903114129938
411300,南阳市,河南省,中部,2023,0.4691035159197613,0.2901588326339712
411400,商丘市,河南省,中部,2016,-1.5533398339586217,-0.9622954044972941
411400,商丘市,河南省,中部,2017,-0.9283052985349616,-0.5752254021203131
411400,商丘市,河南省,中部,2018,-0.8387492138413191,-0.5197653083964598
411400,商丘市,河南省,中部,2019,-2.5710129144430027,-1.5925177351963153
411400,商丘市,河南省,中部,2020,0.6641848939273032,0.4109683962173687
411400,商丘市,河南省,中部,2021,-0.3074875928027607,-0.1907667886925686
411400,商丘市,河南省,中部,2022,-0.41340659166232374,-0.2563600716502043
411400,商丘市,河南省,中部,2023,0.9095316044455153,0.5629061635586546
411500,信阳市,河南省,中部,2016,-0.3729542245212338,-0.2313088193464528
411500,信阳市,河南省,中部,2017,-0.3254373040814076,-0.20188264612688242
411500,信阳市,河南省,中部,2018,-0.09792042126450276,-0.06098649498372906
411500,信阳市,河南省,中部,2019,-1.1369785766917286,-0.7044521275162211
411500,信阳市,河南省,中部,2020,0.47031143558450866,0.2909068704478946
411500,信阳市,河南省,中部,2021,-0.2977843000623456,-0.18475775506124895
411500,信阳市,河南省,中部,2022,0.34885572633643225,0.21569204790135274
411500,信阳市,河南省,中部,2023,1.9633678634482534,1.2155235473335377
411600,周口市,河南省,中部,2016,-0.726955190275766,-0.45053375315460387
411600,周口市,河南省,中部,2017,-0.6632936970444596,-0.4111096046638945
411600,周口市,河南省,中部,2018,-0.7538909683557848,-0.4672144821296704
